New Name,Image Name,Image Source,Original Size (KB),New Size (KB),Location,IAS,Area/1000,Normalized Area,Image Value,Reduction Factor,Target Size of Image,Reduced Size of Image,Quality Factor,Color Depth Reduction,Removed,Error
2329654-imrankhan-1654081230-744-640x480.jpg,2329654-imrankhan-1654081230-744-640x480.jpg,https://c.express.pk/2022/06/2329654-imrankhan-1654081230-744-640x480.jpg,36.1513671875,36.1513671875,0.0177924033688437,0.0184351596810413,307.2,0.0475951438079833,3.77938778190214,0.0341894924173203,6.194762879761354,6.095703125,6.6406,False,False,0.09905975476135431
2329448-simontaufel-1654062335-887-640x480.jpg,2329448-simontaufel-1654062335-887-640x480.jpg,https://c.express.pk/2022/06/2329448-simontaufel-1654062335-887-640x480.jpg,32.5498046875,32.5498046875,0.0438395894918846,0.0207204460587515,307.2,0.0475951438079833,3.4189120996675464,0.0309285196578155,5.603910206199599,5.4716796875,6.6406,False,False,0.13223051869959868
2329347-noodles-1654014531-670-640x480.jpg,2329347-noodles-1654014531-670-640x480.jpg,https://c.express.pk/2022/05/2329347-noodles-1654014531-670-640x480.jpg,24.45703125,24.45703125,0.0497517987617825,0.0135562831566765,307.2,0.0475951438079833,2.6018793720884816,0.0235373928784915,4.264718701005699,4.052734375,6.6406,False,False,0.21198432600569905
2329671-fuizxurvsaanob-1654083060-649-640x480.jpg,2329671-fuizxurvsaanob-1654083060-649-640x480.jpg,https://c.express.pk/2022/06/2329671-fuizxurvsaanob-1654083060-649-640x480.jpg,84.5732421875,84.5732421875,0.0556640080316805,0.0858264429086897,307.2,0.0475951438079833,8.685179404663504,0.0785687768851707,14.235804867051456,13.8486328125,11.9995,False,False,0.3871720545514563
2329604-pakvban-1654072795-133-640x480.jpg,2329604-pakvban-1654072795-133-640x480.jpg,https://c.express.pk/2022/06/2329604-pakvban-1654072795-133-640x480.jpg,44.5126953125,44.5126953125,0.0674884265714763,0.0195329658930124,307.2,0.0475951438079833,4.6116487982938486,0.0417183789331238,7.558914945686964,2.3173828125,3.125,True,False,5.241532133186964
2329708-image-1654092121-181-160x120.jpg,2329708-image-1654092121-181-160x120.jpg,https://c.express.pk/2022/06/2329708-image-1654092121-181-160x120.jpg,5.9521484375,5.9521484375,0.0761894137988733,0.0469670977123052,19.2,0.0029746964879989,0.7375376965704168,0.0066719905285006,1.20889186524269,1.123046875,6.6406,False,False,0.0858449902426901
2329617-rana-1654076832-331-160x120.jpg,2329617-rana-1654076832-331-160x120.jpg,https://c.express.pk/2022/06/2329617-rana-1654076832-331-160x120.jpg,4.021484375,4.021484375,0.08567125885437,0.0364230363344098,19.2,0.0029746964879989,0.5329790444369717,0.0048214906884197,0.8736014906909386,0.8154296875,6.6406,False,False,0.05817180319093862
2329568-longmarch-1654068560-183-160x120.jpg,2329568-longmarch-1654068560-183-160x120.jpg,https://c.express.pk/2022/06/2329568-longmarch-1654068560-183-160x120.jpg,6.36328125,6.36328125,0.0951531039098667,0.0648962538924434,19.2,0.0029746964879989,0.7946837649894558,0.007188951260143,1.302559507674554,1.203125,6.6406,False,False,0.09943450767455397
2329635-ranasanaullahZahoorulhaq-1654081912-992-160x120.jpg,2329635-ranasanaullahZahoorulhaq-1654081912-992-160x120.jpg,https://c.express.pk/2022/06/2329635-ranasanaullahZahoorulhaq-1654081912-992-160x120.jpg,5.4970703125,5.4970703125,0.1046349489653633,0.0491149680710476,19.2,0.0029746964879989,0.6913332009125103,0.0062540105949498,1.1331584631424063,1.115234375,8.0079,True,False,0.017924088142406314
2329667-bazarpulsesdalain-1654086336-754-160x120.jpg,2329667-bazarpulsesdalain-1654086336-754-160x120.jpg,https://c.express.pk/2022/06/2329667-bazarpulsesdalain-1654086336-754-160x120.jpg,7.3515625,7.3515625,0.11411679402086,0.0542523221870497,19.2,0.0029746964879989,0.8809715892729627,0.0079695371868306,1.4439931582267638,0.0,9.1797,True,True,1.4439931582267638
2329559-IHCWeb-1654067272-811-160x120.jpg,2329559-IHCWeb-1654067272-811-160x120.jpg,https://c.express.pk/2022/06/2329559-IHCWeb-1654067272-811-160x120.jpg,3.5419921875,3.5419921875,0.1235986390763567,0.0409000026265676,19.2,0.0029746964879989,0.4857140539569309,0.0043939171958661,0.7961298404040584,0.669921875,8.0079,True,False,0.12620796540405843
2329543-rasheed-1654065855-708-160x120.jpg,2329543-rasheed-1654065855-708-160x120.jpg,https://c.express.pk/2022/06/2329543-rasheed-1654065855-708-160x120.jpg,6.2587890625,6.2587890625,0.1330804841318534,0.0439475318674166,19.2,0.0029746964879989,0.7594930861922302,0.0068706056668013,1.2448787606047358,0.0,8.0079,True,True,1.2448787606047358
2329574-fawad-1654071945-118-160x120.jpg,2329574-fawad-1654071945-118-160x120.jpg,https://c.express.pk/2022/06/2329574-fawad-1654071945-118-160x120.jpg,7.109375,7.109375,0.1425623291873501,0.0483116190675901,19.2,0.0029746964879989,0.8479675826368541,0.0076709728955373,1.389896567193741,1.3359375,8.0079,True,False,0.053959067193741106
hqdefault.jpg,hqdefault.jpg,https://i.ytimg.com/vi/veLAe-eBSdQ/hqdefault.jpg,25.6015625,25.6015625,0.1557253611467454,0.0461319317980849,172.8,0.0267722683919906,2.717487914075401,0.0245832229435,4.454211694530554,0.0,8.0079,True,True,4.454211694530554
2329617-rana-1654076832-331-640x480.jpg,2329617-rana-1654076832-331-640x480.jpg,https://c.express.pk/2022/06/2329617-rana-1654076832-331-640x480.jpg,22.7900390625,22.7900390625,0.179931953817837,0.0124601972726289,307.2,0.0475951438079833,2.4210660519488285,0.0219017005403123,3.968349101376049,2.294921875,3.125,True,False,1.6734272263760488
2329591-karachi-1654070884-675-160x120.jpg,2329591-karachi-1654070884-675-160x120.jpg,https://c.express.pk/2022/06/2329591-karachi-1654070884-675-160x120.jpg,4.5732421875,4.5732421875,0.2040827709297785,0.0549277569830737,19.2,0.0029746964879989,0.5948183951280949,0.0053809082802504,0.9749618528121056,0.0,9.1797,True,True,0.9749618528121056
2329713-punjabcabinet-1654091552-460-160x120.jpg,2329713-punjabcabinet-1654091552-460-160x120.jpg,https://c.express.pk/2022/06/2329713-punjabcabinet-1654091552-460-160x120.jpg,6.3671875,6.3671875,0.2135646159852752,0.0548040768102252,19.2,0.0029746964879989,0.7731410616996968,0.0069940694080344,1.267249043025185,1.2392578125,9.1797,True,False,0.02799123052518504
2329674-sherjilmemonmeetinginturkey-1654084802-259-160x120.jpg,2329674-sherjilmemonmeetinginturkey-1654084802-259-160x120.jpg,https://c.express.pk/2022/06/2329674-sherjilmemonmeetinginturkey-1654084802-259-160x120.jpg,5.091796875,5.091796875,0.2230464610407719,0.0496686446659601,19.2,0.0029746964879989,0.6395183825498818,0.0057852779742865,1.0482292280553307,0.0,9.1797,True,True,1.0482292280553307
2329554-oilandgas-1654067773-798-160x120.jpg,2329554-oilandgas-1654067773-798-160x120.jpg,https://c.express.pk/2022/06/2329554-oilandgas-1654067773-798-160x120.jpg,5.744140625,5.744140625,0.2325283060962686,0.047067411902865,19.2,0.0029746964879989,0.7012033402812372,0.006343298880402,1.1493365259684143,1.0654296875,9.1797,True,False,0.08390683846841429
2329664-yuginathfoundationrammandir-1654087473-509-640x480.jpg,2329664-yuginathfoundationrammandir-1654087473-509-640x480.jpg,https://c.express.pk/2022/06/2329664-yuginathfoundationrammandir-1654087473-509-640x480.jpg,66.9384765625,66.9384765625,0.2535556918958112,0.0306406695984483,307.2,0.0475951438079833,6.846727900466851,0.0619375849065832,11.222414394400095,0.0,8.0079,True,True,11.222414394400095
2329706-hurricaneinmaxecokilled-1654091167-228-160x120.jpg,2329706-hurricaneinmaxecokilled-1654091167-228-160x120.jpg,https://c.express.pk/2022/06/2329706-hurricaneinmaxecokilled-1654091167-228-160x120.jpg,7.0107421875,7.0107421875,0.2777065090077528,0.0608483110046499,19.2,0.0029746964879989,0.8371265753418735,0.0075729018432672,1.3721271628759952,1.1953125,9.1797,True,False,0.17681466287599523
2329693-soniagandhiandrahulgandhi-1654085508-591-160x120.jpg,2329693-soniagandhiandrahulgandhi-1654085508-591-160x120.jpg,https://c.express.pk/2022/06/2329693-soniagandhiandrahulgandhi-1654085508-591-160x120.jpg,4.314453125,4.314453125,0.2871883540632495,0.0477580760043573,19.2,0.0029746964879989,0.5534592495860313,0.005006760858896,0.9071704235310184,0.0,8.0079,True,True,0.9071704235310184
2329607-americaprivideukrainerocketsystems-1654080714-908-160x120.jpg,2329607-americaprivideukrainerocketsystems-1654080714-908-160x120.jpg,https://c.express.pk/2022/06/2329607-americaprivideukrainerocketsystems-1654080714-908-160x120.jpg,5.9169921875,5.9169921875,0.2966701991187461,0.05955958422666,19.2,0.0029746964879989,0.7245664795527844,0.0065546489505891,1.187630851998445,1.15234375,9.1797,True,False,0.03528710199844509
2329595-petrolpriceshikeinuae-1654076539-687-160x120.jpg,2329595-petrolpriceshikeinuae-1654076539-687-160x120.jpg,https://c.express.pk/2022/06/2329595-petrolpriceshikeinuae-1654076539-687-160x120.jpg,5.4287109375,5.4287109375,0.3061520441742428,0.0456190112020898,19.2,0.0029746964879989,0.6608495970226645,0.0059782466341742,1.0831930431549597,1.0634765625,3.125,True,False,0.01971648065495968
2329679-pakistanwomenteam-1654083811-290-160x120.jpg,2329679-pakistanwomenteam-1654083811-290-160x120.jpg,https://c.express.pk/2022/06/2329679-pakistanwomenteam-1654083811-290-160x120.jpg,6.630859375,6.630859375,0.3465335489988287,0.0573812444296614,19.2,0.0029746964879989,0.7887885235177775,0.007135621111128,1.29289666672162,1.177734375,8.0079,True,False,0.11516229172161996
2329539-shakibulhassan-1654064853-560-160x120.jpg,2329539-shakibulhassan-1654064853-560-160x120.jpg,https://c.express.pk/2022/06/2329539-shakibulhassan-1654064853-560-160x120.jpg,4.9921875,4.9921875,0.3560153940543254,0.0364562688897641,19.2,0.0029746964879989,0.6030481759723306,0.005455357383123,0.9884512177104552,0.90625,6.6406,False,False,0.08220121771045519
2329555-andrewmcdonald-1654066401-653-160x120.jpg,2329555-andrewmcdonald-1654066401-653-160x120.jpg,https://c.express.pk/2022/06/2329555-andrewmcdonald-1654066401-653-160x120.jpg,6.830078125,6.830078125,0.365497239109822,0.0384947632802608,19.2,0.0029746964879989,0.7879275483572775,0.0071278324677233,1.2914854495424246,1.2802734375,8.0079,True,False,0.011212012042424613
2329448-simontaufel-1654062335-887-160x120.jpg,2329448-simontaufel-1654062335-887-160x120.jpg,https://c.express.pk/2022/06/2329448-simontaufel-1654062335-887-160x120.jpg,4.9892578125,4.9892578125,0.3749790841653188,0.0343387944185969,19.2,0.0029746964879989,0.598741363740064,0.0054163966485662,0.9813919578286552,0.9140625,8.0079,True,False,0.06732945782865518
2329612-qqqqqqqqqq-1654076719-675-160x120.png,2329612-qqqqqqqqqq-1654076719-675-160x120.png,https://c.express.pk/2022/06/2329612-qqqqqqqqqq-1654076719-675-160x120.png,38.5146484375,38.5146484375,0.4178147135925038,0.0,19.2,0.0029746964879989,3.912658068878749,0.0353950960041921,6.413205091669636,1.6591796875,3.125,True,False,4.754025404169636
2329565-qqqq-1654068506-917-160x120.png,2329565-qqqq-1654068506-917-160x120.png,https://c.express.pk/2022/06/2329565-qqqq-1654068506-917-160x120.png,32.115234375,32.115234375,0.4272965586480004,0.0,19.2,0.0029746964879989,3.271768478123199,0.0295974136630463,5.362728327721436,1.1962890625,3.125,True,False,4.166439265221436
2329531-befunkycollage-1654063695-282-160x120.jpg,2329531-befunkycollage-1654063695-282-160x120.jpg,https://c.express.pk/2022/06/2329531-befunkycollage-1654063695-282-160x120.jpg,6.7509765625,6.7509765625,0.4367784037034971,0.0558713281943749,19.2,0.0029746964879989,0.7902658405620241,0.0071489853708433,1.29531812472367,1.263671875,8.0079,True,False,0.03164624972367003
2329399-singerkk-1654022052-990-160x120.jpg,2329399-singerkk-1654022052-990-160x120.jpg,https://c.express.pk/2022/05/2329399-singerkk-1654022052-990-160x120.jpg,4.861328125,4.861328125,0.4462602487589938,0.0421147003123829,19.2,0.0029746964879989,0.5865961844244826,0.0053065276591745,0.9614848960678892,0.9208984375,6.6406,False,False,0.04058645856788923
2329710-untitledcopy-1654092619-143-640x480.jpg,2329710-untitledcopy-1654092619-143-640x480.jpg,https://c.express.pk/2022/06/2329710-untitledcopy-1654092619-143-640x480.jpg,81.13671875,81.13671875,0.4649450610742373,0.0613514233174244,307.2,0.0475951438079833,8.276123936017983,0.0748683365888641,13.565325472197374,12.810546875,9.7656,False,False,0.7547785971973742
2329334-cat-1654009291-926-160x120.jpg,2329334-cat-1654009291-926-160x120.jpg,https://c.express.pk/2022/05/2329334-cat-1654009291-926-160x120.jpg,4.275390625,4.275390625,0.4890958781861788,0.0372695800736614,19.2,0.0029746964879989,0.5188737512430426,0.0046938899121757,0.8504816226783671,0.77734375,6.6406,False,False,0.07313787267836713
2329347-noodles-1654014531-670-160x120.jpg,2329347-noodles-1654014531-670-160x120.jpg,https://c.express.pk/2022/05/2329347-noodles-1654014531-670-160x120.jpg,4.298828125,4.298828125,0.4985777232416755,0.0322982427374339,19.2,0.0029746964879989,0.5152979794012653,0.0046615423915386,0.8446206049817948,0.7216796875,8.0079,True,False,0.12294091748179481
2329355-fbsamplenew-1654016395-916-160x120.jpg,2329355-fbsamplenew-1654016395-916-160x120.jpg,https://c.express.pk/2022/05/2329355-fbsamplenew-1654016395-916-160x120.jpg,5.4775390625,5.4775390625,0.5080595682971721,0.0405922489705959,19.2,0.0029746964879989,0.6405148948788777,0.0057942927281784,1.049862603072959,0.978515625,6.6406,False,False,0.07134697807295898
2329289-untitledcopy-1654006691-111-160x120.jpg,2329289-untitledcopy-1654006691-111-160x120.jpg,https://c.express.pk/2022/05/2329289-untitledcopy-1654006691-111-160x120.jpg,6.2822265625,6.2822265625,0.5175414133526689,0.0558557423952071,19.2,0.0029746964879989,0.7352989537979392,0.0066517381798503,1.2052223607026455,1.1640625,8.0079,True,False,0.041159860702645545
2329717-pin-1654092379-163-640x480.jpg,2329717-pin-1654092379-163-640x480.jpg,https://c.express.pk/2022/06/2329717-pin-1654092379-163-640x480.jpg,70.3349609375,70.3349609375,0.5362262256679123,0.0705616544574296,307.2,0.0475951438079833,7.198030269448622,0.0651155730818119,11.798231166989977,10.4052734375,9.1797,True,False,1.3929577294899769
2329636-whatsapp_x-1654080309-964-160x120.png,2329636-whatsapp_x-1654080309-964-160x120.png,https://c.express.pk/2022/06/2329636-whatsapp_x-1654080309-964-160x120.png,15.720703125,15.720703125,0.5603212672207039,0.0,19.2,0.0029746964879989,1.6190128822659284,0.0146460834018773,2.653710464150541,0.4990234375,3.125,True,False,2.154687026650541
2329599-space_suite_mars_x-1654076149-407-160x120.jpg,2329599-space_suite_mars_x-1654076149-407-160x120.jpg,https://c.express.pk/2022/06/2329599-space_suite_mars_x-1654076149-407-160x120.jpg,5.8720703125,5.8720703125,0.5698031122762006,0.0958000035984584,19.2,0.0029746964879989,0.7290014201088373,0.0065947687729684,1.1949001259433267,1.1708984375,11.9995,False,False,0.02400168844332673
2329369-app-1654017451-472-160x120.jpg,2329369-app-1654017451-472-160x120.jpg,https://c.express.pk/2022/05/2329369-app-1654017451-472-160x120.jpg,3.6953125,3.6953125,0.5792849573316973,0.0512152460803028,19.2,0.0029746964879989,0.465792696835132,0.0042137025347721,0.7634769106878918,0.486328125,8.0079,True,False,0.2771487856878918
2327316-transplant-1653579944-251-160x120.jpg,2327316-transplant-1653579944-251-160x120.jpg,https://c.express.pk/2022/05/2327316-transplant-1653579944-251-160x120.jpg,4.978515625,4.978515625,0.659992191421719,0.0395252141481113,19.2,0.0029746964879989,0.5743522539939384,0.0051957653371344,0.941415972181137,0.8955078125,6.6406,False,False,0.04590815968113704
2329654-imrankhan-1654081230-744-160x120.jpg,2329654-imrankhan-1654081230-744-160x120.jpg,https://c.express.pk/2022/06/2329654-imrankhan-1654081230-744-160x120.jpg,5.896484375,5.896484375,0.6808522505438117,0.041008264593331,19.2,0.0029746964879989,0.6655461735269488,0.0060207332949898,1.090891162392689,1.0283203125,6.6406,False,False,0.0625708498926889
2329442-shahbaz-1654029120-501-160x120.jpg,2329442-shahbaz-1654029120-501-160x120.jpg,https://c.express.pk/2022/06/2329442-shahbaz-1654029120-501-160x120.jpg,4.6455078125,4.6455078125,0.6867644598137096,0.0500595163766263,19.2,0.0029746964879989,0.5489085481332543,0.0049655938282043,0.8997114068692377,0.896484375,3.125,True,False,0.003227031869237673
2329534-imanmazari-1654064158-939-160x120.jpg,2329534-imanmazari-1654064158-939-160x120.jpg,https://c.express.pk/2022/06/2329534-imanmazari-1654064158-939-160x120.jpg,5.314453125,5.314453125,0.6926766690836076,0.0522047938741846,19.2,0.0029746964879989,0.6173571359538229,0.0055848005911287,1.011904914249826,0.0,8.0079,True,True,1.011904914249826
2329479-dua-1654065298-220-160x120.jpg,2329479-dua-1654065298-220-160x120.jpg,https://c.express.pk/2022/06/2329479-dua-1654065298-220-160x120.jpg,4.4443359375,4.4443359375,0.6989793072675553,0.0534829192929936,19.2,0.0029746964879989,0.5309932788042371,0.0048035268479882,0.870346638863223,0.8515625,8.0079,True,False,0.018784138863223054
2329518-anfalkhan-1654061453-402-160x120.jpg,2329518-anfalkhan-1654061453-402-160x120.jpg,https://c.express.pk/2022/06/2329518-anfalkhan-1654061453-402-160x120.jpg,4.720703125,4.720703125,0.7357354007473925,0.0426719154619176,19.2,0.0029746964879989,0.5441433843751773,0.0049224867062111,0.8919008668378935,0.0,3.125,True,True,0.8919008668378935
2329359-rawalpindi-1654026425-235-160x120.jpg,2329359-rawalpindi-1654026425-235-160x120.jpg,https://c.express.pk/2022/06/2329359-rawalpindi-1654026425-235-160x120.jpg,4.3154296875,4.3154296875,0.7539182330302862,0.0421377960825112,19.2,0.0029746964879989,0.5012636380174815,0.0045345834669687,0.8216170334873645,0.8203125,3.125,True,False,0.0013045334873644787
2329137-lahorekanoha-1653997417-407-160x120.jpg,2329137-lahorekanoha-1653997417-407-160x120.jpg,https://c.express.pk/2022/05/2329137-lahorekanoha-1653997417-407-160x120.jpg,6.2490234375,6.2490234375,0.8267611132801607,0.0573096912238021,19.2,0.0029746964879989,0.702510620133785,0.0063551249319176,1.151479277432766,1.041015625,8.0079,True,False,0.11046365243276601
2328804-siyasatormazhab-1653985311-412-160x120.jpg,2328804-siyasatormazhab-1653985311-412-160x120.jpg,https://c.express.pk/2022/05/2328804-siyasatormazhab-1653985311-412-160x120.jpg,5.3017578125,5.3017578125,0.8326733225500585,0.0771140595884533,19.2,0.0029746964879989,0.6269972050714464,0.0056720075910501,1.0277058708529434,1.01953125,6.6406,False,False,0.008174620852943404
2328724-ahtijajorawamfbshare-1653975615-162-160x120.jpg,2328724-ahtijajorawamfbshare-1653975615-162-160x120.jpg,https://c.express.pk/2022/05/2328724-ahtijajorawamfbshare-1653975615-162-160x120.jpg,7.0224609375,7.0224609375,0.8385855318199565,0.0644553196657806,19.2,0.0029746964879989,0.785817556721784,0.0071087448410532,1.288026979913361,1.1650390625,8.0079,True,False,0.12298791741336101
2327220-imrankhudpasandi-1653888658-228-160x120.jpg,2327220-imrankhudpasandi-1653888658-228-160x120.jpg,https://c.express.pk/2022/05/2327220-imrankhudpasandi-1653888658-228-160x120.jpg,4.560546875,4.560546875,0.8444977410898544,0.0495226982603961,19.2,0.0029746964879989,0.5241023081394096,0.0047411890295665,0.8590517065240723,0.849609375,6.6406,False,False,0.009442331524072256
2327601-zannmureed-1653649964-688-160x120.jpg,2327601-zannmureed-1653649964-688-160x120.jpg,https://c.express.pk/2022/05/2327601-zannmureed-1653649964-688-160x120.jpg,6.6923828125,6.6923828125,0.8504099503597523,0.0924055677298377,19.2,0.0029746964879989,0.7795775504318615,0.0070522958445372,1.2777990378325317,1.0693359375,8.0079,True,False,0.20846310033253168
2323742-image-1652897967-581-640x480.jpg,2323742-image-1652897967-581-640x480.jpg,https://c.express.pk/2022/05/2323742-image-1652897967-581-640x480.jpg,52.927734375,52.927734375,0.8615650621897485,0.0286845733756216,307.2,0.0475951438079833,5.38289664846463,0.0486953217733257,8.823060841541324,8.6103515625,6.6406,False,False,0.21270927904132364
2327352-image-1653591704-248-640x480.jpg,2327352-image-1653591704-248-640x480.jpg,https://c.express.pk/2022/05/2327352-image-1653591704-248-640x480.jpg,49.84375,49.84375,0.8615650621897485,0.0296756766744555,307.2,0.0475951438079833,5.075489314263464,0.0459144214454928,8.319192053057982,7.78125,6.6406,False,False,0.5379420530579822
2326800-image-1653489533-503-640x480.jpg,2326800-image-1653489533-503-640x480.jpg,https://c.express.pk/2022/05/2326800-image-1653489533-503-640x480.jpg,61.5107421875,61.5107421875,0.8615650621897485,0.0509259480014202,307.2,0.0475951438079833,6.263438804340429,0.0566609741749151,10.266350119081162,8.8486328125,8.0079,True,False,1.417717306581162
2325912-image-1653329938-683-640x480.jpg,2325912-image-1653329938-683-640x480.jpg,https://c.express.pk/2022/05/2325912-image-1653329938-683-640x480.jpg,44.7041015625,44.7041015625,0.8615650621897485,0.0341964676781678,307.2,0.0475951438079833,4.566045261517176,0.0413058354565599,7.484166570258871,6.896484375,6.6406,False,False,0.5876821952588713
2329710-untitledcopy-1654092619-143-160x120.jpg,2329710-untitledcopy-1654092619-143-160x120.jpg,https://c.express.pk/2022/06/2329710-untitledcopy-1654092619-143-160x120.jpg,6.8330078125,6.8330078125,0.899938646884935,0.0648635458384591,19.2,0.0029746964879989,0.7611451588879646,0.00688555081934,1.2475866591324314,1.119140625,9.1797,True,False,0.12844603413243139
2329717-pin-1654092379-163-160x120.jpg,2329717-pin-1654092379-163-160x120.jpg,https://c.express.pk/2022/06/2329717-pin-1654092379-163-160x120.jpg,6.7080078125,6.7080078125,0.905850856154833,0.0576150630368884,19.2,0.0029746964879989,0.7408054551594041,0.0067015516674858,1.2142480209946915,1.12109375,6.6406,False,False,0.09315427099469153
2329664-yuginathfoundationrammandir-1654087473-509-160x120.jpg,2329664-yuginathfoundationrammandir-1654087473-509-160x120.jpg,https://c.express.pk/2022/06/2329664-yuginathfoundationrammandir-1654087473-509-160x120.jpg,7.3720703125,7.3720703125,0.9421607451614702,0.0611593606339581,19.2,0.0029746964879989,0.80712501385581,0.0073014985848222,1.3229518545578831,1.201171875,8.0079,True,False,0.12177997955788311
2329414-ZUILFIQARAHMADCHEEMAOPIN-1654026897-656-160x120.jpg,2329414-ZUILFIQARAHMADCHEEMAOPIN-1654026897-656-160x120.jpg,https://c.express.pk/2022/06/2329414-ZUILFIQARAHMADCHEEMAOPIN-1654026897-656-160x120.jpg,2.240234375,2.240234375,0.9583356573149646,0.0179666639271655,19.2,0.0029746964879989,0.249131232183668,0.0022537169682477,0.4083489174386484,0.0,3.125,True,True,0.4083489174386484
2329419-atharqadirhassan-1654027001-844-160x120.jpg,2329419-atharqadirhassan-1654027001-844-160x120.jpg,https://c.express.pk/2022/06/2329419-atharqadirhassan-1654027001-844-160x120.jpg,2.232421875,2.232421875,0.9642478665848624,0.0116733151562883,19.2,0.0029746964879989,0.241465412485801,0.0021843696295894,0.3957839365349451,0.0,3.125,True,True,0.3957839365349451
2329413-zahidahinanewnew-1654027112-129-160x120.jpg,2329413-zahidahinanewnew-1654027112-129-160x120.jpg,https://c.express.pk/2022/06/2329413-zahidahinanewnew-1654027112-129-160x120.jpg,2.216796875,2.216796875,0.9701600758547604,0.0190413717270455,19.2,0.0029746964879989,0.2466797481295685,0.0022315400971999,0.4043307104445465,0.0,3.125,True,True,0.4043307104445465
2329424-toseefahmedkhannew-1654027244-756-160x120.jpg,2329424-toseefahmedkhannew-1654027244-756-160x120.jpg,https://c.express.pk/2022/06/2329424-toseefahmedkhannew-1654027244-756-160x120.jpg,1.845703125,1.845703125,0.9760722851246584,0.0164206184602679,19.2,0.0029746964879989,0.2063583989358011,0.0018667808975439,0.3382403244715748,0.0,3.125,True,True,0.3382403244715748
2329426-Aliahmeddhalun-1654027394-971-160x120.JPG,2329426-Aliahmeddhalun-1654027394-971-160x120.JPG,https://c.express.pk/2022/06/2329426-Aliahmeddhalun-1654027394-971-160x120.JPG,2.44140625,2.44140625,0.982430698867756,0.0159618898253265,19.2,0.0029746964879989,0.2648341414265499,0.0023957702656257,0.4340874245449787,0.0,3.125,True,True,0.4340874245449787
